"age","job","marital","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","y","edu"
29,"admin.","single","no","unknown","unknown","telephone","jun","mon",3,999,0,"nonexistent","0","high.school"
29,"blue-collar","married","no","no","no","telephone","jun","mon",3,999,0,"nonexistent","0","6"
37,"self-employed","single","unknown","no","yes","telephone","jun","mon",4,999,0,"nonexistent","0","university.degree"
38,"technician","single","no","yes","no","telephone","jun","mon",2,999,0,"nonexistent","0","university.degree"
44,"technician","married","no","no","no","telephone","jun","mon",4,999,0,"nonexistent","0","university.degree"
53,"technician","married","no","no","no","telephone","jun","mon",6,999,0,"nonexistent","1","9"
39,"blue-collar","married","unknown","yes","no","telephone","jun","mon",4,999,0,"nonexistent","0","6"
31,"housemaid","married","no","no","no","telephone","jun","mon",3,999,0,"nonexistent","0","4"
41,"blue-collar","married","no","yes","yes","telephone","jun","mon",2,999,0,"nonexistent","0","4"
41,"entrepreneur","married","no","yes","yes","telephone","jul","tue",4,999,0,"nonexistent","0","university.degree"
49,"blue-collar","married","unknown","yes","no","telephone","jul","tue",2,999,0,"nonexistent","0","9"
25,"services","married","no","yes","no","telephone","jul","tue",9,999,0,"nonexistent","1","high.school"
41,"blue-collar","married","no","yes","no","telephone","jul","tue",3,999,0,"nonexistent","0","4"
53,"management","married","no","no","yes","telephone","jul","tue",3,999,0,"nonexistent","0","university.degree"
41,"blue-collar","married","unknown","yes","no","telephone","jul","tue",3,999,0,"nonexistent","0","4"
56,"retired","married","no","yes","no","telephone","jul","tue",1,999,0,"nonexistent","0","4"
41,"services","single","no","yes","no","telephone","jul","tue",1,999,0,"nonexistent","0","high.school"
35,"blue-collar","married","no","yes","no","telephone","jul","tue",1,999,0,"nonexistent","0","unknown"
28,"admin.","married","no","yes","no","telephone","jul","tue",1,999,0,"nonexistent","0","high.school"
28,"admin.","married","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","high.school"
33,"blue-collar","married","no","yes","no","telephone","jul","tue",1,999,0,"nonexistent","0","4"
29,"self-employed","married","no","no","no","telephone","jul","tue",3,999,0,"nonexistent","0","university.degree"
54,"blue-collar","married","unknown","yes","no","telephone","jul","tue",1,999,0,"nonexistent","0","6"
31,"blue-collar","married","unknown","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","4"
40,"blue-collar","married","no","yes","no","telephone","jul","tue",2,999,0,"nonexistent","0","9"
34,"technician","single","no","yes","no","telephone","jul","tue",1,999,0,"nonexistent","0","professional.course"
37,"technician","married","no","yes","no","telephone","jul","tue",6,999,0,"nonexistent","0","professional.course"
28,"blue-collar","single","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","6"
45,"blue-collar","married","no","yes","no","telephone","jul","tue",1,999,0,"nonexistent","0","9"
28,"blue-collar","married","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","6"
36,"blue-collar","married","no","no","no","telephone","jul","tue",7,999,0,"nonexistent","0","9"
26,"unemployed","single","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","high.school"
38,"blue-collar","married","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","4"
38,"blue-collar","married","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","4"
44,"admin.","divorced","no","no","no","telephone","jul","tue",2,999,0,"nonexistent","0","unknown"
27,"unemployed","married","unknown","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","9"
56,"services","divorced","no","no","yes","telephone","jul","tue",1,999,0,"nonexistent","0","high.school"
52,"technician","married","unknown","no","no","telephone","jul","tue",2,999,0,"nonexistent","0","professional.course"
42,"unemployed","married","unknown","yes","no","telephone","jul","tue",1,999,0,"nonexistent","0","9"
49,"blue-collar","married","unknown","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","4"
36,"technician","married","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","high.school"
58,"management","married","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","university.degree"
41,"housemaid","married","no","no","yes","telephone","jul","tue",1,999,0,"nonexistent","0","high.school"
43,"technician","single","no","yes","yes","telephone","jul","tue",1,999,0,"nonexistent","0","professional.course"
37,"admin.","married","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","high.school"
38,"blue-collar","married","no","unknown","unknown","telephone","jul","tue",2,999,0,"nonexistent","0","9"
55,"blue-collar","married","no","yes","no","telephone","jul","tue",1,999,0,"nonexistent","0","4"
55,"blue-collar","married","no","yes","no","telephone","jul","tue",1,999,0,"nonexistent","0","4"
33,"services","married","unknown","yes","no","telephone","jul","tue",1,999,0,"nonexistent","0","high.school"
53,"blue-collar","married","unknown","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","9"
42,"admin.","married","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","6"
37,"services","divorced","no","no","no","telephone","jul","tue",3,999,0,"nonexistent","0","high.school"
41,"blue-collar","married","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","unknown"
35,"blue-collar","married","no","no","no","telephone","jul","tue",4,999,0,"nonexistent","0","6"
47,"retired","married","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","4"
32,"admin.","married","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","university.degree"
47,"blue-collar","divorced","no","no","no","telephone","jul","tue",1,999,0,"nonexistent","0","9"
57,"retired","divorced","no","no","no","telephone","jul","tue",2,999,0,"nonexistent","0","university.degree"
57,"self-employed","married","no","yes","yes","telephone","jul","tue",1,999,0,"nonexistent","0","professional.course"
54,"retired","married","no","yes","yes","telephone","jul","tue",2,999,0,"nonexistent","0","high.school"
41,"services","single","no","yes","no","telephone","jul","tue",1,999,0,"nonexistent","0","professional.course"
35,"admin.","married","no","yes","yes","telephone","jul","tue",1,999,0,"nonexistent","0","high.school"
27,"entrepreneur","single","no","yes","no","telephone","jul","tue",2,999,0,"nonexistent","0","university.degree"
40,"blue-collar","married","no","no","yes","telephone","jul","tue",2,999,0,"nonexistent","1","9"
40,"admin.","married","no","no","yes","telephone","jul","tue",2,999,0,"nonexistent","0","high.school"
53,"technician","married","no","yes","no","telephone","jul","tue",2,999,0,"nonexistent","0","professional.course"
53,"services","married","no","yes","no","telephone","jul","tue",2,999,0,"nonexistent","0","9"
42,"management","married","no","no","yes","telephone","jul","tue",2,999,0,"nonexistent","1","university.degree"
43,"blue-collar","single","no","no","no","telephone","jul","wed",3,999,0,"nonexistent","0","4"
26,"blue-collar","married","no","no","no","telephone","jul","wed",4,999,0,"nonexistent","0","university.degree"
40,"admin.","divorced","no","no","no","telephone","jul","wed",7,999,0,"nonexistent","0","high.school"
39,"blue-collar","married","unknown","no","no","telephone","jul","wed",2,999,0,"nonexistent","0","unknown"
46,"housemaid","married","no","yes","no","telephone","jul","wed",2,999,0,"nonexistent","0","4"
41,"blue-collar","married","no","no","no","telephone","jul","wed",5,999,0,"nonexistent","0","6"
36,"technician","single","no","no","no","telephone","jul","wed",4,999,0,"nonexistent","0","high.school"
38,"blue-collar","married","unknown","no","no","telephone","jul","wed",3,999,0,"nonexistent","0","9"
43,"technician","single","no","no","no","telephone","jul","wed",2,999,0,"nonexistent","0","professional.course"
50,"blue-collar","divorced","no","no","no","telephone","jul","wed",3,999,0,"nonexistent","0","9"
39,"blue-collar","married","unknown","yes","no","telephone","jul","wed",2,999,0,"nonexistent","0","9"
30,"blue-collar","single","no","no","no","telephone","jul","wed",1,999,0,"nonexistent","0","high.school"
47,"technician","married","no","no","no","telephone","jul","wed",3,999,0,"nonexistent","0","professional.course"
49,"technician","single","no","yes","no","telephone","jul","wed",1,999,0,"nonexistent","0","high.school"
28,"unemployed","single","no","yes","no","telephone","jul","wed",1,999,0,"nonexistent","0","high.school"
31,"services","single","no","no","no","telephone","jul","wed",1,999,0,"nonexistent","0","high.school"
51,"services","married","unknown","no","no","telephone","jul","wed",1,999,0,"nonexistent","0","high.school"
28,"services","married","no","no","no","telephone","jul","wed",2,999,0,"nonexistent","0","high.school"
28,"management","married","no","yes","no","telephone","jul","wed",2,999,0,"nonexistent","0","university.degree"
28,"admin.","single","no","yes","yes","telephone","jul","wed",3,999,0,"nonexistent","0","university.degree"
38,"services","divorced","no","yes","no","telephone","jul","wed",2,999,0,"nonexistent","0","9"
30,"self-employed","married","no","yes","yes","telephone","jul","wed",3,999,0,"nonexistent","0","university.degree"
46,"services","married","no","no","no","telephone","jul","wed",3,999,0,"nonexistent","0","high.school"
40,"admin.","divorced","unknown","no","no","telephone","jul","thu",2,999,0,"nonexistent","0","professional.course"
51,"services","married","no","yes","no","telephone","jul","thu",3,999,0,"nonexistent","0","high.school"
45,"management","single","no","no","yes","telephone","jul","thu",3,999,0,"nonexistent","0","university.degree"
36,"retired","married","no","no","no","telephone","jul","thu",2,999,0,"nonexistent","0","unknown"
46,"admin.","married","unknown","no","no","telephone","jul","thu",3,999,0,"nonexistent","0","high.school"
48,"entrepreneur","married","no","yes","no","telephone","jul","thu",1,999,0,"nonexistent","0","6"
32,"housemaid","married","no","no","no","telephone","jul","thu",1,999,0,"nonexistent","0","9"
30,"blue-collar","divorced","no","yes","yes","telephone","jul","thu",1,999,0,"nonexistent","0","4"
56,"management","married","no","yes","no","telephone","jul","thu",1,999,0,"nonexistent","0","university.degree"
29,"admin.","single","no","yes","no","telephone","jul","thu",1,999,0,"nonexistent","0","university.degree"
43,"blue-collar","married","no","yes","no","telephone","jul","thu",1,999,0,"nonexistent","0","9"
29,"technician","single","no","yes","no","telephone","jul","thu",1,999,0,"nonexistent","0","university.degree"
42,"blue-collar","married","unknown","yes","yes","telephone","jul","thu",1,999,0,"nonexistent","0","4"
39,"technician","single","no","yes","no","telephone","jul","thu",1,999,0,"nonexistent","0","professional.course"
52,"retired","divorced","no","no","no","telephone","jul","thu",2,999,0,"nonexistent","0","professional.course"
39,"technician","single","no","no","no","telephone","jul","thu",1,999,0,"nonexistent","0","professional.course"
40,"blue-collar","married","no","yes","no","telephone","jul","thu",2,999,0,"nonexistent","0","9"
53,"blue-collar","married","no","no","no","telephone","jul","thu",2,999,0,"nonexistent","0","9"
30,"blue-collar","single","no","no","no","telephone","jul","thu",1,999,0,"nonexistent","0","4"
36,"blue-collar","married","no","no","no","telephone","jul","thu",1,999,0,"nonexistent","0","9"
28,"blue-collar","married","no","yes","no","telephone","jul","thu",1,999,0,"nonexistent","0","high.school"
37,"blue-collar","married","unknown","yes","no","telephone","jul","thu",1,999,0,"nonexistent","0","6"
38,"blue-collar","married","unknown","no","no","telephone","jul","thu",1,999,0,"nonexistent","0","6"
38,"blue-collar","married","no","yes","no","telephone","jul","thu",1,999,0,"nonexistent","0","high.school"
48,"blue-collar","married","unknown","no","no","telephone","jul","thu",3,999,0,"nonexistent","0","6"
45,"admin.","married","no","no","no","telephone","jul","thu",10,999,0,"nonexistent","0","high.school"
58,"technician","married","no","no","no","telephone","jul","thu",1,999,0,"nonexistent","0","university.degree"
41,"admin.","married","no","no","no","telephone","jul","thu",1,999,0,"nonexistent","0","high.school"
35,"unemployed","married","unknown","no","no","telephone","jul","thu",1,999,0,"nonexistent","0","9"
42,"blue-collar","married","no","no","no","telephone","jul","thu",1,999,0,"nonexistent","0","9"
53,"technician","divorced","no","no","no","telephone","jul","thu",4,999,0,"nonexistent","0","professional.course"
38,"technician","single","unknown","yes","yes","telephone","jul","thu",1,999,0,"nonexistent","0","university.degree"
55,"admin.","married","unknown","yes","no","telephone","jul","thu",1,999,0,"nonexistent","0","9"
54,"admin.","divorced","unknown","no","no","telephone","jul","thu",1,999,0,"nonexistent","0","unknown"
50,"blue-collar","married","unknown","unknown","unknown","telephone","jul","thu",1,999,0,"nonexistent","0","9"
57,"housemaid","divorced","no","yes","no","telephone","jul","thu",1,999,0,"nonexistent","0","6"
39,"admin.","single","no","no","no","telephone","jul","thu",1,999,0,"nonexistent","0","high.school"
39,"admin.","single","no","no","no","telephone","jul","thu",1,999,0,"nonexistent","0","high.school"
39,"admin.","single","no","no","no","telephone","jul","thu",1,999,0,"nonexistent","0","high.school"
43,"management","married","no","no","yes","telephone","jul","thu",1,999,0,"nonexistent","0","university.degree"
